2,-1.5308588,-0.29311042,-0.71120337,0.48071875,-0.6615499,-0.68421641,-0.45915152,-2.2888314,1.5315473,-0.13672894
2,0.21694185,0.75887034,-0.49761959,0.32140294,-1.6088465,0.13739,-0.22754721,0.16235921,0.69277377,-0.73989342
1,-1.4614114,0.11861789,-1.5180508,-1.1504724,0.38039227,-0.65255902,0.37176399,0.64466873,-0.60098499,-1.7204182
1,1.4948902,-1.6811289,-0.57065013,-0.032892113,-1.2696243,-0.37594241,0.21102513,-0.29094742,0.93006145,-0.67062846
2,-0.027426473,0.57917855,-1.2158938,0.18233941,0.73372446,-0.26479857,-0.82430944,0.047720517,-1.7068878,-1.5049269
2,-0.53127518,-0.47537781,0.69187245,0.35636165,-1.3574066,1.1791774,0.067009879,0.22174491,0.56446976,-0.60144271
2,0.47153186,-2.109621,2.6641637,0.0093879016,0.24452633,2.2650976,-0.36803968,0.73942036,-0.01802195,-2.2751784
2,-0.27229806,-1.4214353,0.58048001,-0.30978889,-0.055948476,-1.141191,1.2789996,-0.28416874,-0.022325929,-0.80098363
2,1.2809227,-0.14105471,-0.35810148,-0.073285826,-0.29546333,-0.84296515,0.7861872,-0.96762213,0.4615376,-1.0174994
2,-1.0253792,-0.25624848,0.44099771,1.4623377,-0.33546038,-1.3271935,-0.61067058,-2.276793,0.5462371,-1.0225444
2,-0.16097129,0.51199852,0.01434385,-0.74708539,-0.70318943,-1.2330926,-0.27260818,-1.6022704,0.67284309,0.85408243
2,-0.44560611,0.98414917,-0.33203321,0.36616499,1.2464563,-2.3640553,0.15125526,-0.081910001,-2.4529677,0.70730106
2,-0.093756981,0.29370883,-0.68135847,1.0143404,-0.94573069,1.412191,0.094975512,-0.56525431,-1.0647069,0.62239982
2,1.7367455,-1.6678081,0.65226447,-0.31327048,-0.99393891,-0.39716027,-1.4922852,0.16713692,0.68287689,0.43173335
1,0.44562106,0.018426933,-1.021194,0.20521008,1.2266986,0.1475612,0.47473744,0.96378637,-0.3044103,0.38685443
2,0.97546464,0.076559043,0.38356442,-1.1451692,0.87422891,0.7862054,-1.0697003,-0.49316709,0.47135311,-0.72056909
2,1.5832952,0.13499266,1.2486104,-0.12086132,-0.40217377,-0.95399763,-0.82075172,2.1361656,0.19986111,-0.14129721
1,-0.54644473,0.0017276409,0.041048254,-0.58366812,-0.25097479,0.25902167,0.80529319,0.31635683,-0.31599209,-1.5545272
2,1.4394187,0.45955538,-0.28487059,-1.1620686,-0.7042387,0.20911841,0.98779145,-0.76365791,0.3862709,1.0755448
2,0.61819797,-0.42435091,1.5930776,0.46438906,-0.88320725,-0.31359704,-1.9095206,0.89254939,1.4861379,-2.1633009
2,-0.7890427,-0.62363341,1.1915627,-1.2767369,-0.96896436,-0.57408649,-0.89440711,0.87776109,-0.28927966,1.1535793
2,1.0108355,0.47040862,1.0371897,0.17623388,-1.9200754,-1.201331,-1.2612931,-0.082752491,-0.89304778,0.84414268
2,0.4130308,-0.67063542,0.65843647,-0.073350934,0.12209911,-0.51737503,1.2644725,-0.20320548,0.18073419,-1.2081008
1,-0.34606334,1.2151348,-0.66177789,1.2412455,0.13263316,-0.9107295,0.32332946,0.094686214,-1.0456375,-2.0589834
2,-0.87098747,0.49429451,-1.1291153,0.78264443,0.74525554,-0.18380412,-0.60774251,-1.37623,-0.53147995,1.6372083
2,-0.21655616,0.91132226,1.2264729,-0.38510327,-0.98447914,1.3600779,0.40230479,0.12796385,1.2471102,-0.69020401
2,-0.7184387,0.28969203,-0.014227382,-0.58529494,-0.91544088,0.88378666,0.78303594,0.21981819,-1.063821,-1.2325784
2,1.8118524,-0.24303952,2.1941953,0.019684518,0.60861355,-0.81183207,-0.50079179,1.4838616,0.14644723,-1.8019062
2,0.040488663,-0.40563292,0.33482978,0.77152333,-0.59757446,1.6367543,1.4682032,-0.16519087,-1.6351579,-1.7710928
2,0.41452822,-0.7122449,-0.29331297,-0.3840797,1.7570257,-1.1729344,-0.47802201,0.64021997,-0.35351335,-0.50089479
2,-0.76296475,-0.6043228,0.38976288,2.4008234,2.0421197,-1.1900959,0.87955412,-0.76439693,-0.32401688,1.0650247
1,0.61770157,-0.1415608,0.70075603,-0.4107916,-0.94444085,0.79139657,0.60576315,0.03462589,1.2464889,-0.33822151
1,-1.1504887,-0.42416949,-0.79672368,0.73352764,-0.085696345,-0.0001427931,0.20019005,-0.5637688,0.45636554,1.8415553
2,0.51243091,1.7107108,0.92884827,-0.60719827,0.34712261,1.3734821,-1.3240238,-0.90100203,0.71696645,1.3930258
2,0.6997501,0.25629005,-1.3667188,0.11124604,0.3235662,0.88271186,2.1245502,-0.1054008,-0.087490044,0.4019392
1,-1.7505123,-0.028254097,-0.41131787,-2.1246167,-0.71019538,-0.47677052,0.2935258,-0.80418492,0.31497806,-0.16645156
2,-1.04049,-0.76758561,0.37058761,-0.70771011,-2.9585647,1.2801133,-0.09392517,0.55547048,0.23357955,-0.19097321
2,0.12851426,-1.119249,0.30678332,-1.028691,-0.29386906,1.7269825,0.35432373,-0.35730991,-1.0974654,-0.35885621
1,0.5257265,-0.43250477,-0.11460317,-1.6950953,-1.884077,-0.59613165,0.12402583,-0.46531539,0.33156176,0.25378832
2,0.2629223,-0.67382382,-1.1906549,1.3508686,-0.5774622,-1.5395862,1.0889505,0.22562553,0.22655326,-1.6741538
2,-0.35495322,0.22199228,-0.39748518,-1.234773,0.058884084,1.8366777,1.6600971,-1.0880664,0.56569672,0.83437516
1,0.75632244,-0.76308472,0.36059131,-0.50215419,0.34202887,-0.37687065,0.14881866,-0.60869888,-0.62696118,-2.0653682
2,-0.78469736,2.0074393,-0.99216976,1.9162116,-1.0897432,0.21496614,-0.18844873,0.48995063,0.39538565,0.38491241
1,-0.57772832,0.71857278,0.20204183,-0.36134482,1.2361005,-0.30704658,0.64522878,-1.7829078,-1.1361777,0.35164717
2,0.83490291,0.41837203,0.10376067,0.99549391,-1.2896996,-0.34227473,2.2631085,0.52553959,-1.3566913,-0.66176267
2,0.65937205,-0.94712128,0.84230474,-0.71567776,-0.09028924,1.6384942,-0.35262959,1.2172813,1.2918781,2.2237985
2,1.2790983,1.0250264,0.77518361,-1.6427348,-0.28667456,0.36396395,1.0846494,0.81598256,-1.2224859,0.91410201
2,-0.67007613,-0.92337272,-0.89341116,-0.40811119,0.077504922,0.99921782,0.56876822,0.033841675,0.42137696,0.062842122
2,-0.21862746,-0.38175389,0.2436991,0.47320102,0.062796118,-1.9007032,-0.07512017,0.37378586,0.54263508,1.0165743
2,1.2507739,-0.47320537,0.16729967,0.23882473,-1.0618419,-0.67593511,-1.622114,0.15780336,0.092728742,-0.03042844
2,0.13496506,2.2504673,-0.24515369,-0.6760902,0.31912239,0.74456748,-1.747469,0.59369434,-0.35174247,0.65773397
1,-0.26322191,-0.26486028,0.3380361,1.2349054,-0.57593224,-0.63176886,0.09479906,-0.65255786,1.2415777,0.43566103
2,-0.56423688,0.11584644,0.00045933632,0.16447613,-0.47143656,-0.34949398,-1.6083068,0.27396046,0.16463839,-1.2351071
2,-2.5446746,-0.4402721,0.024389327,0.23131315,2.2993318,-0.99887429,-0.41183418,-2.4029423,-0.17208973,-1.3531789
2,-1.0001355,-1.1587033,0.33880584,0.19269728,0.32102984,-2.1275658,1.2389014,-0.3958124,-1.08312,-0.15582889
2,-1.5679147,-0.99027764,1.1487128,1.3785989,0.1139157,-0.80668737,-0.20876538,0.60659382,-0.61065605,-0.51228858
2,0.025763541,-0.42166798,-0.34315155,0.51129501,0.095382987,1.3184412,1.7847879,-2.4618756,-0.69314528,-0.035236301
2,-1.3221662,0.52635696,-1.0234512,1.1316194,-0.20533917,-1.4325857,-0.60803404,-1.0675623,2.4687327,-1.2112153
1,-0.68422454,0.058136925,2.048789,-0.022530536,0.52223137,0.65733198,0.15572149,-1.1811007,0.34525838,-1.243916
2,-1.6385294,0.23900079,1.7126405,-0.62723273,1.426985,1.2160375,-1.1930074,0.97019584,0.58884901,1.4760533
2,-0.85038587,-0.4573967,-0.037765236,-1.4146824,1.698088,0.2867563,-0.31251369,0.25820649,-0.69210371,1.6684401
2,0.1796602,-0.79000895,0.91770117,-0.62730181,-0.054644186,0.45091824,-1.3674213,0.80019255,-1.6480966,-0.70243181
2,-1.6240106,-2.6966313,0.27554674,-0.43746861,1.2865175,-1.4120997,0.59447448,0.77038811,0.27887782,0.06874692
1,0.91886014,-0.55676178,1.5557062,-0.73673172,0.81049587,0.97487097,0.016649451,3.0503083,-0.01843214,-0.62443392
2,-0.27562436,0.76195851,0.55766542,-0.22532946,-0.8597398,-1.7765604,2.2707306,1.2233428,0.10177676,-0.11508772
1,0.41426682,-1.3186055,-1.3875312,0.58556342,0.42353319,0.39306171,0.32132525,0.81837767,-0.11826691,0.91640366
2,0.28271101,2.8951066,-1.2920501,-1.2056304,-0.98267842,-0.049722954,-0.46048918,0.5251757,0.2437603,-1.044391
2,0.7816841,-0.45335343,0.062138814,2.6784964,0.50882409,-0.73974049,-0.37412723,0.61033567,-0.26249178,-1.375009
2,-0.5981006,0.55515198,0.00041859882,0.19468314,0.19551361,-1.0632311,-1.0655054,0.10909931,-0.15845045,0.8709878
2,0.00016772974,-0.6960267,-1.3661888,-1.1219728,0.013457487,-0.39224761,-1.3066574,-0.74679247,0.33088935,0.228644
2,0.039395829,-0.54234702,0.10057271,0.61067982,1.5366173,-0.6827592,1.2442325,0.98104954,0.84647371,-0.70794225
2,-0.73909689,-0.051134513,0.050594732,0.9508252,-0.51875788,-0.95399005,-1.2178978,-0.27957705,-1.0482707,-0.013782893
2,-0.80630442,-0.053354655,-1.4099231,0.76568784,-1.4860665,-0.19522381,-0.38240296,0.62060778,1.3751276,-0.43604991
2,-1.0819587,0.22499945,-0.62014407,-0.71839083,0.6127574,-0.31020767,1.2215861,0.30886701,-1.2597759,-1.0803425
1,1.019607,-1.1141605,0.49223847,1.9823802,-0.055400436,-0.67097583,0.73218519,0.20248282,0.91992606,0.7083735
2,0.50884937,1.9264041,-0.18545907,-0.50822352,0.59565598,-0.01148688,-0.91485605,0.98459574,3.2279503,1.3593044
2,-2.4509712,-0.30458412,-0.042371755,1.7038601,1.6669118,0.02920133,0.54919714,-0.014293267,-0.46318701,-0.089216345
2,1.7087272,0.20275671,0.27304652,-1.2503649,1.9134658,1.0836016,-1.7028744,-0.32529802,-0.1456697,0.39683483
2,-0.19648463,-1.4411156,-0.68934988,0.05403154,0.1364682,1.2957138,1.1561095,0.12129684,0.47039696,-1.1928018
2,0.0029302435,1.01779,-0.93856171,0.084977683,-0.84464444,-0.33258813,-1.491604,-0.80614136,-1.2033445,0.11077238
2,-0.95889199,0.38096312,0.018682758,0.25492202,-0.82423325,-0.35547505,-0.10759025,-0.13599506,0.60964247,-0.3853706
1,0.85783106,1.3970929,0.8223492,-0.62666882,0.37483755,-0.75135669,0.073728171,-1.7181385,-0.79145025,-1.0723895
2,0.93745408,-0.18838957,0.57215631,-0.33491379,-0.26133332,-0.95713797,-1.230847,-1.0182254,-0.40667995,-0.83361214
2,0.31480056,-0.16409046,0.28463402,-0.9033647,-0.034196762,-0.77788771,0.86933886,-0.85758717,0.32464411,-0.014290497
2,0.77948206,-0.47090751,-0.25961423,1.0979906,-1.4140774,-2.3696459,0.53288093,0.0059625079,-0.23330305,-0.2814996
2,0.24799115,0.25831204,1.8180419,2.1193858,-0.64998779,0.0085382055,-0.18485019,1.719701,0.19894755,-0.23743198
1,-0.86416067,-1.8976804,2.433681,0.76520176,0.34094808,0.68148254,0.1670577,0.36040878,-1.5768223,-0.68766618
2,-0.95933776,1.6497806,-1.7362259,0.97226464,1.1313408,-0.36020287,1.280138,0.24046284,-0.40602003,0.20119511
1,0.50267012,0.75922633,-0.23993031,-1.7404241,1.4598618,0.73696402,0.071167143,1.6032295,-1.0284967,-0.16466857
2,-0.86216162,-0.43567589,0.69264494,1.3285177,-0.89034418,1.353234,-1.1964005,0.86155949,1.0792301,1.0228744
2,-1.7517552,1.228245,1.9579566,-0.14366947,-0.86816802,1.5143271,0.11937713,1.6880219,-1.0966194,-0.57183702
2,0.34779261,-0.72947972,-0.015851966,-0.024862011,0.48822165,0.16372463,-0.28523335,-0.64118656,0.30873,0.38668496
